Nr;Distance;Azimuth;Elevation
3150;258;112.05;1.8
3151;258;112.2;1.8
3152;259;112.35;1.8
3153;259;112.5;1.8
3154;259;112.65;1.8
3155;259;112.8;1.8
3156;259;112.95;1.8
3157;259;113.1;1.8
3158;259;113.25;1.8
3159;260;113.4;1.8
3160;260;113.55;1.8
3161;260;113.7;1.8
3162;260;113.85;1.8
3163;260;114.0;1.8
3164;261;114.15;1.8
3165;261;114.3;1.8
3166;261;114.45;1.8
3167;262;114.6;1.8
3168;262;114.75;1.8
3169;262;114.9;1.8
3170;263;115.05;1.8
3171;263;115.2;1.8
3172;264;115.35;1.8
3173;264;115.5;1.8
3174;264;115.65;1.8
3175;265;115.8;1.8
3176;265;115.95;1.8
3177;265;116.1;1.8
3178;266;116.25;1.8
3179;266;116.4;1.8
3180;266;116.55;1.8
3181;266;116.7;1.8
3182;267;116.85;1.8
3183;267;117.0;1.8
3184;267;117.15;1.8
3185;268;117.3;1.8
3186;268;117.45;1.8
3187;268;117.6;1.8
3188;268;117.75;1.8
3189;269;117.9;1.8
3190;269;118.05;1.8
3191;269;118.2;1.8
3192;269;118.35;1.8
3193;270;118.5;1.8
3194;270;118.65;1.8
3195;270;118.8;1.8
3196;270;118.95;1.8
3197;271;119.1;1.8
3198;271;119.25;1.8
3199;271;119.4;1.8
3200;272;119.55;1.8
3201;272;119.7;1.8
3202;272;119.85;1.8
3203;272;120.0;1.8
3204;273;120.15;1.8
3205;273;120.3;1.8
3206;273;120.45;1.8
3207;274;120.6;1.8
3208;274;120.75;1.8
3209;275;120.9;1.8
3210;275;121.05;1.8
3211;275;121.2;1.8
3212;276;121.35;1.8
3213;276;121.5;1.8
3214;277;121.65;1.8
3215;277;121.8;1.8
3216;278;121.95;1.8
3217;278;122.1;1.8
3218;278;122.25;1.8
3219;279;122.4;1.8
3220;279;122.55;1.8
3221;280;122.7;1.8
3222;280;122.85;1.8
3223;280;123.0;1.8
3224;281;123.15;1.8
3225;281;123.3;1.8
3226;282;123.45;1.8
3227;282;123.6;1.8
3228;283;123.75;1.8
3229;283;123.9;1.8
3230;284;124.05;1.8
3231;284;124.2;1.8
3232;285;124.35;1.8
3233;285;124.5;1.8
3234;286;124.65;1.8
3235;286;124.8;1.8
3236;286;124.95;1.8
3237;287;125.1;1.8
3238;287;125.25;1.8
3239;288;125.4;1.8
3240;288;125.55;1.8
3241;289;125.7;1.8
3242;289;125.85;1.8
3243;290;126.0;1.8
3244;290;126.15;1.8
3245;291;126.3;1.8
3246;292;126.45;1.8
3247;292;126.6;1.8
3248;293;126.75;1.8
3249;293;126.9;1.8
3250;294;127.05;1.8
3251;294;127.2;1.8
3252;295;127.35;1.8
3253;295;127.5;1.8
3254;296;127.65;1.8
3255;296;127.8;1.8
3256;297;127.95;1.8
3257;297;128.1;1.8
3258;298;128.25;1.8
3259;298;128.4;1.8
3260;299;128.55;1.8
3261;299;128.7;1.8
3262;300;128.85;1.8
3263;300;129.0;1.8
3264;301;129.15;1.8
3265;301;129.3;1.8
3266;302;129.45;1.8
3267;303;129.6;1.8
3268;303;129.75;1.8
3269;304;129.9;1.8
3270;305;130.05;1.8
3271;305;130.2;1.8
3272;306;130.35;1.8
3273;306;130.5;1.8
3274;307;130.65;1.8
3275;308;130.8;1.8
3276;308;130.95;1.8
3277;309;131.1;1.8
3278;309;131.25;1.8
3279;310;131.4;1.8
3280;310;131.55;1.8
3281;311;131.7;1.8
3282;311;131.85;1.8
3283;312;132.0;1.8
3284;313;132.15;1.8
3285;313;132.3;1.8
3286;314;132.45;1.8
3287;315;132.6;1.8
3288;316;132.75;1.8
3289;317;132.9;1.8
3290;318;133.05;1.8
3291;319;133.2;1.8
3292;319;133.35;1.8
3293;321;133.5;1.8
3294;322;133.65;1.8
3295;323;133.8;1.8
3296;324;133.95;1.8
3297;324;134.1;1.8
3298;325;134.25;1.8
3299;325;134.4;1.8
3300;325;134.55;1.8
3301;325;134.7;1.8
3302;324;134.85;1.8
3303;325;135.0;1.8
3304;325;135.15;1.8
3305;325;135.3;1.8
3306;326;135.45;1.8
3307;326;135.6;1.8
3308;327;135.75;1.8
3309;328;135.9;1.8
3310;328;136.05;1.8
3311;329;136.2;1.8
3312;330;136.35;1.8
3313;331;136.5;1.8
3314;331;136.65;1.8
3315;332;136.8;1.8
3316;332;136.95;1.8
3317;332;137.1;1.8
3318;333;137.25;1.8
3319;333;137.4;1.8
3320;334;137.55;1.8
3321;334;137.7;1.8
3322;335;137.85;1.8
3323;336;138.0;1.8
3324;336;138.15;1.8
3325;337;138.3;1.8
3326;338;138.45;1.8
3327;339;138.6;1.8
3328;339;138.75;1.8
3329;340;138.9;1.8
3330;341;139.05;1.8
3331;342;139.2;1.8
3332;343;139.35;1.8
3333;344;139.5;1.8
3334;346;139.65;1.8
3335;347;139.8;1.8
3336;348;139.95;1.8
3337;350;140.1;1.8
3338;351;140.25;1.8
3339;352;140.4;1.8
3340;354;140.55;1.8
3341;355;140.7;1.8
3342;356;140.85;1.8
3343;358;141.0;1.8
3344;359;141.15;1.8
3345;361;141.3;1.8
3346;362;141.45;1.8
3347;363;141.6;1.8
3348;364;141.75;1.8
3349;365;141.9;1.8
3350;366;142.05;1.8
3351;367;142.2;1.8
3352;368;142.35;1.8
3353;369;142.5;1.8
3354;370;142.65;1.8
3355;371;142.8;1.8
3356;373;142.95;1.8
3357;374;143.1;1.8
3358;375;143.25;1.8
3359;376;143.4;1.8
3360;376;143.55;1.8
3361;378;143.7;1.8
3362;379;143.85;1.8
3363;380;144.0;1.8
3364;381;144.15;1.8
3365;382;144.3;1.8
3366;384;144.45;1.8
3367;385;144.6;1.8
3368;386;144.75;1.8
3369;387;144.9;1.8
3370;388;145.05;1.8
3371;389;145.2;1.8
3372;390;145.35;1.8
3373;392;145.5;1.8
3374;393;145.65;1.8
3375;394;145.8;1.8
3376;395;145.95;1.8
3377;397;146.1;1.8
3378;398;146.25;1.8
3379;399;146.4;1.8
3380;401;146.55;1.8
3381;402;146.7;1.8
3382;403;146.85;1.8
3383;404;147.0;1.8
3384;406;147.15;1.8
3385;407;147.3;1.8
3386;408;147.45;1.8
3387;410;147.6;1.8
3388;411;147.75;1.8
3389;413;147.9;1.8
3390;414;148.05;1.8
3391;416;148.2;1.8
3392;417;148.35;1.8
3393;419;148.5;1.8
3394;420;148.65;1.8
3395;422;148.8;1.8
3396;423;148.95;1.8
3397;425;149.1;1.8
3398;426;149.25;1.8
3399;428;149.4;1.8
3400;429;149.55;1.8
3401;431;149.7;1.8
3402;433;149.85;1.8
3403;434;150.0;1.8
3404;436;150.15;1.8
3405;438;150.3;1.8
3406;439;150.45;1.8
3407;441;150.6;1.8
3408;443;150.75;1.8
3409;444;150.9;1.8
3410;446;151.05;1.8
3411;448;151.2;1.8
3412;450;151.35;1.8
3413;452;151.5;1.8
3414;454;151.65;1.8
3415;455;151.8;1.8
3416;457;151.95;1.8
3417;459;152.1;1.8
3418;461;152.25;1.8
3419;463;152.4;1.8
3420;465;152.55;1.8
3421;468;152.7;1.8
3422;470;152.85;1.8
3423;472;153.0;1.8
3424;474;153.15;1.8
3425;476;153.3;1.8
3426;479;153.45;1.8
3427;481;153.6;1.8
3428;483;153.75;1.8
3429;485;153.9;1.8
3430;488;154.05;1.8
3431;490;154.2;1.8
3432;492;154.35;1.8
3433;494;154.5;1.8
3434;497;154.65;1.8
3435;499;154.8;1.8
3436;502;154.95;1.8
3437;504;155.1;1.8
3438;506;155.25;1.8
3439;509;155.4;1.8
3440;512;155.55;1.8
3441;515;155.7;1.8
3442;517;155.85;1.8
3443;520;156.0;1.8
3444;523;156.15;1.8
3445;525;156.3;1.8
3446;528;156.45;1.8
3447;530;156.6;1.8
3448;533;156.75;1.8
3449;535;156.9;1.8
3450;538;157.05;1.8
3451;541;157.2;1.8
3452;544;157.35;1.8
3453;547;157.5;1.8
3454;550;157.65;1.8
3455;553;157.8;1.8
3456;556;157.95;1.8
3457;559;158.1;1.8
3458;562;158.25;1.8
3459;565;158.4;1.8
3460;568;158.55;1.8
3461;570;158.7;1.8
3462;573;158.85;1.8
3463;576;159.0;1.8
3464;578;159.15;1.8
3465;581;159.3;1.8
3466;583;159.45;1.8
3467;586;159.6;1.8
3468;587;159.75;1.8
3469;589;159.9;1.8
3470;590;160.05;1.8
3471;591;160.2;1.8
3472;592;160.35;1.8
3473;593;160.5;1.8
3474;593;160.65;1.8
3475;594;160.8;1.8
3476;594;160.95;1.8
3477;594;161.1;1.8
3478;594;161.25;1.8
3479;593;161.4;1.8
3480;593;161.55;1.8
3481;593;161.7;1.8
3482;593;161.85;1.8
3483;593;162.0;1.8
3484;594;162.15;1.8
3485;595;162.3;1.8
3486;597;162.45;1.8
3487;600;162.6;1.8
3488;604;162.75;1.8
3489;608;162.9;1.8
3490;612;163.05;1.8
3491;617;163.2;1.8
3492;622;163.35;1.8
3493;628;163.5;1.8
3494;633;163.65;1.8
3495;640;163.8;1.8
3496;646;163.95;1.8
3497;652;164.1;1.8
3498;658;164.25;1.8
3499;664;164.4;1.8
3500;668;164.55;1.8
3501;672;164.7;1.8
3502;675;164.85;1.8
3503;677;165.0;1.8
3504;680;165.15;1.8
3505;65535;165.3;1.8
3506;65535;165.45;1.8
3507;65535;165.6;1.8
3508;65535;165.75;1.8
3509;65535;165.9;1.8
3510;65535;166.05;1.8
3511;65535;166.2;1.8
3512;65535;166.35;1.8
3513;65535;166.5;1.8
3514;65535;166.65;1.8
3515;65535;166.8;1.8
3516;65535;166.95;1.8
3517;65535;167.1;1.8
3518;65535;167.25;1.8
3519;65535;167.4;1.8
3520;65535;167.55;1.8
3521;65535;167.7;1.8
3522;65535;167.85;1.8
3523;65535;168.0;1.8
3524;65535;168.15;1.8
3525;848;168.3;1.8
3526;847;168.45;1.8
3527;844;168.6;1.8
3528;842;168.75;1.8
3529;840;168.9;1.8
3530;839;169.05;1.8
3531;838;169.2;1.8
3532;839;169.35;1.8
3533;839;169.5;1.8
3534;841;169.65;1.8
3535;841;169.8;1.8
3536;844;169.95;1.8
3537;848;170.1;1.8
3538;852;170.25;1.8
3539;859;170.4;1.8
3540;865;170.55;1.8
3541;875;170.7;1.8
3542;884;170.85;1.8
3543;895;171.0;1.8
3544;906;171.15;1.8
3545;916;171.3;1.8
3546;928;171.45;1.8
3547;939;171.6;1.8
3548;949;171.75;1.8
3549;960;171.9;1.8
3550;969;172.05;1.8
3551;976;172.2;1.8
3552;981;172.35;1.8
3553;984;172.5;1.8
3554;985;172.65;1.8
3555;985;172.8;1.8
3556;984;172.95;1.8
3557;982;173.1;1.8
3558;979;173.25;1.8
3559;976;173.4;1.8
3560;973;173.55;1.8
3561;970;173.7;1.8
3562;966;173.85;1.8
3563;961;174.0;1.8
3564;958;174.15;1.8
3565;954;174.3;1.8
3566;951;174.45;1.8
3567;948;174.6;1.8
3568;946;174.75;1.8
3569;944;174.9;1.8
3570;942;175.05;1.8
3571;941;175.2;1.8
3572;939;175.35;1.8
3573;938;175.5;1.8
3574;937;175.65;1.8
3575;936;175.8;1.8
3576;935;175.95;1.8
3577;934;176.1;1.8
3578;934;176.25;1.8
3579;934;176.4;1.8
3580;935;176.55;1.8
3581;937;176.7;1.8
3582;940;176.85;1.8
3583;943;177.0;1.8
3584;948;177.15;1.8
3585;953;177.3;1.8
3586;958;177.45;1.8
3587;964;177.6;1.8
3588;970;177.75;1.8
3589;977;177.9;1.8
3590;984;178.05;1.8
3591;991;178.2;1.8
3592;998;178.35;1.8
3593;1004;178.5;1.8
3594;1010;178.65;1.8
3595;1014;178.8;1.8
3596;1017;178.95;1.8
3597;1020;179.1;1.8
3598;1022;179.25;1.8
3599;1023;179.4;1.8
3600;1024;179.55;1.8
3601;1024;179.7;1.8
3602;1024;179.85;1.8
3603;1023;180.0;2.7
3604;1024;179.85;2.7
3605;1025;179.7;2.7
3606;1025;179.55;2.7
3607;1027;179.4;2.7
3608;1028;179.25;2.7
3609;1029;179.1;2.7
3610;1032;178.95;2.7
3611;1033;178.8;2.7
3612;1034;178.65;2.7
3613;1032;178.5;2.7
3614;1032;178.35;2.7
3615;1029;178.2;2.7
3616;1024;178.05;2.7
3617;1020;177.9;2.7
3618;1015;177.75;2.7
3619;1008;177.6;2.7
3620;1001;177.45;2.7
3621;994;177.3;2.7
3622;986;177.15;2.7
3623;979;177.0;2.7
3624;974;176.85;2.7
3625;967;176.7;2.7
3626;961;176.55;2.7
3627;956;176.4;2.7
3628;952;176.25;2.7
3629;949;176.1;2.7
3630;946;175.95;2.7
3631;943;175.8;2.7
3632;942;175.65;2.7
3633;940;175.5;2.7
3634;940;175.35;2.7
3635;939;175.2;2.7
3636;939;175.05;2.7
3637;939;174.9;2.7
3638;939;174.75;2.7
3639;939;174.6;2.7
3640;940;174.45;2.7
3641;941;174.3;2.7
3642;942;174.15;2.7
3643;944;174.0;2.7
3644;947;173.85;2.7
3645;950;173.7;2.7
3646;953;173.55;2.7
3647;957;173.4;2.7
3648;961;173.25;2.7
3649;966;173.1;2.7
3650;972;172.95;2.7
3651;978;172.8;2.7
3652;985;172.65;2.7
3653;992;172.5;2.7
3654;999;172.35;2.7
3655;1005;172.2;2.7
3656;1012;172.05;2.7
3657;1017;171.9;2.7
3658;1020;171.75;2.7
3659;1023;171.6;2.7
3660;1023;171.45;2.7
3661;1022;171.3;2.7
3662;1022;171.15;2.7
3663;1020;171.0;2.7
3664;1016;170.85;2.7
3665;1012;170.7;2.7
3666;1007;170.55;2.7
3667;998;170.4;2.7
3668;989;170.25;2.7
3669;981;170.1;2.7
3670;972;169.95;2.7
3671;963;169.8;2.7
3672;956;169.65;2.7
3673;950;169.5;2.7
3674;944;169.35;2.7
3675;65535;169.2;2.7
3676;65535;169.05;2.7
3677;65535;168.9;2.7
3678;65535;168.75;2.7
3679;65535;168.6;2.7
3680;65535;168.45;2.7
3681;65535;168.3;2.7
3682;65535;168.15;2.7
3683;65535;168.0;2.7
3684;65535;167.85;2.7
3685;65535;167.7;2.7
3686;65535;167.55;2.7
3687;65535;167.4;2.7
3688;65535;167.25;2.7
3689;65535;167.1;2.7
3690;65535;166.95;2.7
3691;65535;166.8;2.7
3692;65535;166.65;2.7
3693;65535;166.5;2.7
3694;65535;166.35;2.7
3695;65535;166.2;2.7
3696;65535;166.05;2.7
3697;65535;165.9;2.7
3698;65535;165.75;2.7
3699;65535;165.6;2.7
3700;65535;165.45;2.7
3701;65535;165.3;2.7
3702;742;165.15;2.7
3703;732;165.0;2.7
3704;724;164.85;2.7
3705;716;164.7;2.7
3706;710;164.55;2.7
3707;705;164.4;2.7
3708;700;164.25;2.7
3709;696;164.1;2.7
3710;692;163.95;2.7
3711;687;163.8;2.7
3712;683;163.65;2.7
3713;678;163.5;2.7
3714;673;163.35;2.7
3715;668;163.2;2.7
3716;662;163.05;2.7
3717;657;162.9;2.7
3718;651;162.75;2.7
3719;645;162.6;2.7
3720;640;162.45;2.7
3721;635;162.3;2.7
3722;629;162.15;2.7
3723;625;162.0;2.7
3724;621;161.85;2.7
3725;617;161.7;2.7
3726;614;161.55;2.7
3727;611;161.4;2.7
3728;609;161.25;2.7
3729;607;161.1;2.7
3730;606;160.95;2.7
3731;604;160.8;2.7
3732;603;160.65;2.7
3733;602;160.5;2.7
3734;601;160.35;2.7
3735;600;160.2;2.7
3736;599;160.05;2.7
3737;598;159.9;2.7
3738;597;159.75;2.7
3739;596;159.6;2.7
3740;595;159.45;2.7
3741;594;159.3;2.7
3742;592;159.15;2.7
3743;591;159.0;2.7
3744;589;158.85;2.7
3745;587;158.7;2.7
3746;585;158.55;2.7
3747;583;158.4;2.7
3748;581;158.25;2.7
3749;578;158.1;2.7
3750;576;157.95;2.7
3751;574;157.8;2.7
3752;571;157.65;2.7
3753;568;157.5;2.7
3754;565;157.35;2.7
3755;563;157.2;2.7
3756;559;157.05;2.7
3757;557;156.9;2.7
3758;554;156.75;2.7
3759;551;156.6;2.7
3760;548;156.45;2.7
3761;545;156.3;2.7
3762;542;156.15;2.7
3763;540;156.0;2.7
3764;537;155.85;2.7
3765;535;155.7;2.7
3766;532;155.55;2.7
3767;530;155.4;2.7
3768;527;155.25;2.7
3769;525;155.1;2.7
3770;522;154.95;2.7
3771;520;154.8;2.7
3772;518;154.65;2.7
3773;515;154.5;2.7
3774;513;154.35;2.7
3775;511;154.2;2.7
3776;508;154.05;2.7
3777;506;153.9;2.7
3778;504;153.75;2.7
3779;501;153.6;2.7
3780;498;153.45;2.7
3781;496;153.3;2.7
3782;494;153.15;2.7
3783;492;153.0;2.7
3784;489;152.85;2.7
3785;487;152.7;2.7
3786;485;152.55;2.7
3787;482;152.4;2.7
3788;480;152.25;2.7
3789;478;152.1;2.7
3790;475;151.95;2.7
3791;473;151.8;2.7
3792;471;151.65;2.7
3793;468;151.5;2.7
3794;466;151.35;2.7
3795;464;151.2;2.7
3796;461;151.05;2.7
3797;460;150.9;2.7
3798;458;150.75;2.7
3799;456;150.6;2.7
3800;454;150.45;2.7
3801;452;150.3;2.7
3802;450;150.15;2.7
3803;448;150.0;2.7
3804;446;149.85;2.7
3805;444;149.7;2.7
3806;442;149.55;2.7
3807;441;149.4;2.7
3808;439;149.25;2.7
3809;437;149.1;2.7
3810;435;148.95;2.7
3811;434;148.8;2.7
3812;432;148.65;2.7
3813;430;148.5;2.7
3814;428;148.35;2.7
3815;427;148.2;2.7
3816;425;148.05;2.7
3817;424;147.9;2.7
3818;422;147.75;2.7
3819;421;147.6;2.7
3820;419;147.45;2.7
3821;418;147.3;2.7
3822;416;147.15;2.7
3823;415;147.0;2.7
3824;414;146.85;2.7
3825;412;146.7;2.7
3826;411;146.55;2.7
3827;410;146.4;2.7
3828;408;146.25;2.7
3829;407;146.1;2.7
3830;406;145.95;2.7
3831;404;145.8;2.7
3832;403;145.65;2.7
3833;402;145.5;2.7
3834;400;145.35;2.7
3835;399;145.2;2.7
3836;398;145.05;2.7
3837;397;144.9;2.7
3838;395;144.75;2.7
3839;394;144.6;2.7
3840;393;144.45;2.7
3841;391;144.3;2.7
3842;390;144.15;2.7
3843;389;144.0;2.7
3844;388;143.85;2.7
3845;387;143.7;2.7
3846;385;143.55;2.7
3847;384;143.4;2.7
3848;383;143.25;2.7
3849;382;143.1;2.7
3850;381;142.95;2.7
3851;380;142.8;2.7
3852;379;142.65;2.7
3853;377;142.5;2.7
3854;377;142.35;2.7
3855;376;142.2;2.7
3856;375;142.05;2.7
3857;373;141.9;2.7
3858;372;141.75;2.7
3859;371;141.6;2.7
3860;370;141.45;2.7
3861;369;141.3;2.7
3862;368;141.15;2.7
3863;367;141.0;2.7
3864;366;140.85;2.7
3865;365;140.7;2.7
3866;364;140.55;2.7
3867;362;140.4;2.7
3868;361;140.25;2.7
3869;359;140.1;2.7
3870;358;139.95;2.7
3871;356;139.8;2.7
3872;355;139.65;2.7
3873;353;139.5;2.7
3874;352;139.35;2.7
3875;351;139.2;2.7
3876;349;139.05;2.7
3877;348;138.9;2.7
3878;347;138.75;2.7
3879;346;138.6;2.7
3880;344;138.45;2.7
3881;343;138.3;2.7
3882;342;138.15;2.7
3883;341;138.0;2.7
3884;340;137.85;2.7
3885;339;137.7;2.7
3886;338;137.55;2.7
3887;337;137.4;2.7
3888;336;137.25;2.7
3889;335;137.1;2.7
3890;335;136.95;2.7
3891;334;136.8;2.7
3892;333;136.65;2.7
3893;332;136.5;2.7
3894;332;136.35;2.7
3895;331;136.2;2.7
3896;330;136.05;2.7
3897;330;135.9;2.7
3898;330;135.75;2.7
3899;329;135.6;2.7
3900;328;135.45;2.7
3901;327;135.3;2.7
3902;326;135.15;2.7
3903;326;135.0;2.7
3904;325;134.85;2.7
3905;325;134.7;2.7
3906;325;134.55;2.7
3907;325;134.4;2.7
3908;325;134.25;2.7
3909;326;134.1;2.7
3910;326;133.95;2.7
3911;326;133.8;2.7
3912;326;133.65;2.7
3913;327;133.5;2.7
3914;327;133.35;2.7
3915;327;133.2;2.7
3916;327;133.05;2.7
3917;327;132.9;2.7
3918;326;132.75;2.7
3919;325;132.6;2.7
3920;324;132.45;2.7
3921;323;132.3;2.7
3922;321;132.15;2.7
3923;320;132.0;2.7
3924;319;131.85;2.7
3925;317;131.7;2.7
3926;316;131.55;2.7
3927;315;131.4;2.7
3928;315;131.25;2.7
3929;314;131.1;2.7
3930;313;130.95;2.7
3931;313;130.8;2.7
3932;312;130.65;2.7
3933;311;130.5;2.7
3934;311;130.35;2.7
3935;310;130.2;2.7
3936;309;130.05;2.7
3937;309;129.9;2.7
3938;308;129.75;2.7
3939;308;129.6;2.7
3940;307;129.45;2.7
3941;306;129.3;2.7
3942;305;129.15;2.7
3943;305;129.0;2.7
3944;304;128.85;2.7
3945;304;128.7;2.7
3946;303;128.55;2.7
3947;303;128.4;2.7
3948;302;128.25;2.7
3949;302;128.1;2.7
3950;301;127.95;2.7
3951;300;127.8;2.7
3952;300;127.65;2.7
3953;300;127.5;2.7
3954;299;127.35;2.7
3955;298;127.2;2.7
3956;298;127.05;2.7
3957;297;126.9;2.7
3958;297;126.75;2.7
3959;296;126.6;2.7
3960;296;126.45;2.7
3961;295;126.3;2.7
3962;295;126.15;2.7
3963;294;126.0;2.7
3964;293;125.85;2.7
3965;293;125.7;2.7
3966;293;125.55;2.7
3967;292;125.4;2.7
3968;291;125.25;2.7
3969;291;125.1;2.7
3970;290;124.95;2.7
3971;290;124.8;2.7
3972;289;124.65;2.7
3973;289;124.5;2.7
3974;288;124.35;2.7
3975;288;124.2;2.7
3976;287;124.05;2.7
3977;287;123.9;2.7
3978;287;123.75;2.7
3979;286;123.6;2.7
3980;286;123.45;2.7
3981;285;123.3;2.7
3982;285;123.15;2.7
3983;284;123.0;2.7
3984;284;122.85;2.7
3985;283;122.7;2.7
3986;283;122.55;2.7
3987;283;122.4;2.7
3988;282;122.25;2.7
3989;282;122.1;2.7
3990;281;121.95;2.7
3991;281;121.8;2.7
3992;280;121.65;2.7
3993;280;121.5;2.7
3994;279;121.35;2.7
3995;279;121.2;2.7
3996;278;121.05;2.7
3997;278;120.9;2.7
3998;278;120.75;2.7
3999;277;120.6;2.7
4000;277;120.45;2.7
4001;276;120.3;2.7
4002;276;120.15;2.7
4003;275;120.0;2.7
4004;275;119.85;2.7
4005;275;119.7;2.7
4006;274;119.55;2.7
4007;274;119.4;2.7
4008;274;119.25;2.7
4009;273;119.1;2.7
4010;273;118.95;2.7
4011;272;118.8;2.7
4012;272;118.65;2.7
4013;272;118.5;2.7
4014;272;118.35;2.7
4015;271;118.2;2.7
4016;271;118.05;2.7
4017;270;117.9;2.7
4018;270;117.75;2.7
4019;270;117.6;2.7
4020;270;117.45;2.7
4021;270;117.3;2.7
4022;269;117.15;2.7
4023;269;117.0;2.7
4024;269;116.85;2.7
4025;269;116.7;2.7
4026;268;116.55;2.7
4027;268;116.4;2.7
4028;268;116.25;2.7
4029;268;116.1;2.7
4030;267;115.95;2.7
4031;267;115.8;2.7
4032;267;115.65;2.7
4033;267;115.5;2.7
4034;266;115.35;2.7
4035;266;115.2;2.7
4036;266;115.05;2.7
4037;266;114.9;2.7
4038;265;114.75;2.7
4039;265;114.6;2.7
4040;265;114.45;2.7
4041;264;114.3;2.7
4042;264;114.15;2.7
4043;264;114.0;2.7
4044;263;113.85;2.7
4045;263;113.7;2.7
4046;263;113.55;2.7
4047;262;113.4;2.7
4048;262;113.25;2.7
4049;262;113.1;2.7
4050;261;112.95;2.7
4051;261;112.8;2.7
4052;261;112.65;2.7
4053;261;112.5;2.7
4054;261;112.35;2.7
4055;260;112.2;2.7
4056;260;112.05;2.7
4057;260;111.9;2.7
4058;260;111.75;2.7
4059;260;111.6;2.7
4060;259;111.45;2.7
4061;259;111.3;2.7
4062;259;111.15;2.7
4063;258;111.0;2.7
4064;258;110.85;2.7
4065;258;110.7;2.7
4066;258;110.55;2.7
4067;257;110.4;2.7
4068;257;110.25;2.7
4069;257;110.1;2.7
4070;257;109.95;2.7
4071;257;109.8;2.7
4072;257;109.65;2.7
4073;257;109.5;2.7
4074;257;109.35;2.7
4075;256;109.2;2.7
4076;256;109.05;2.7
4077;256;108.9;2.7
4078;256;108.75;2.7
4079;255;108.6;2.7
4080;255;108.45;2.7
4081;255;108.3;2.7
4082;254;108.15;2.7
4083;254;108.0;2.7
4084;254;107.85;2.7
4085;254;107.7;2.7
4086;254;107.55;2.7
4087;254;107.4;2.7
4088;254;107.25;2.7
4089;254;107.1;2.7
4090;253;106.95;2.7
4091;253;106.8;2.7
4092;253;106.65;2.7
4093;253;106.5;2.7
4094;252;106.35;2.7
4095;252;106.2;2.7
4096;252;106.05;2.7
4097;252;105.9;2.7
4098;252;105.75;2.7
4099;252;105.6;2.7
4100;252;105.45;2.7
4101;252;105.3;2.7
4102;252;105.15;2.7
4103;251;105.0;2.7
4104;251;104.85;2.7
4105;251;104.7;2.7
4106;251;104.55;2.7
4107;251;104.4;2.7
4108;251;104.25;2.7
4109;251;104.1;2.7
4110;251;103.95;2.7
4111;251;103.8;2.7
4112;251;103.65;2.7
4113;252;103.5;2.7
4114;252;103.35;2.7
4115;253;103.2;2.7
4116;254;103.05;2.7
4117;255;102.9;2.7
4118;258;102.75;2.7
4119;262;102.6;2.7
4120;268;102.45;2.7
4121;276;102.3;2.7
4122;287;102.15;2.7
4123;296;102.0;2.7
4124;298;101.85;2.7
4125;297;101.7;2.7
4126;295;101.55;2.7
4127;291;101.4;2.7
4128;288;101.25;2.7
4129;284;101.1;2.7
4130;280;100.95;2.7
4131;277;100.8;2.7
4132;273;100.65;2.7
4133;270;100.5;2.7
4134;267;100.35;2.7
4135;264;100.2;2.7
4136;261;100.05;2.7
4137;259;99.9;2.7
4138;257;99.75;2.7
4139;255;99.6;2.7
4140;254;99.45;2.7
4141;253;99.3;2.7
4142;253;99.15;2.7
4143;252;99.0;2.7
4144;252;98.85;2.7
4145;252;98.7;2.7
4146;251;98.55;2.7
4147;251;98.4;2.7
4148;251;98.25;2.7
4149;250;98.1;2.7
4150;249;97.95;2.7
4151;249;97.8;2.7
4152;249;97.65;2.7
4153;248;97.5;2.7
4154;248;97.35;2.7
4155;247;97.2;2.7
4156;247;97.05;2.7
4157;247;96.9;2.7
4158;248;96.75;2.7
4159;249;96.6;2.7
4160;251;96.45;2.7
4161;255;96.3;2.7
4162;312;96.15;2.7
4163;314;96.0;2.7
4164;380;95.85;2.7
4165;382;95.7;2.7
4166;386;95.55;2.7
4167;390;95.4;2.7
4168;394;95.25;2.7
4169;397;95.1;2.7
4170;400;94.95;2.7
4171;403;94.8;2.7
4172;406;94.65;2.7
4173;408;94.5;2.7
4174;410;94.35;2.7
4175;412;94.2;2.7
4176;413;94.05;2.7
4177;415;93.9;2.7
4178;416;93.75;2.7
4179;417;93.6;2.7
4180;419;93.45;2.7
4181;420;93.3;2.7
4182;422;93.15;2.7
4183;423;93.0;2.7
4184;424;92.85;2.7
4185;425;92.7;2.7
4186;425;92.55;2.7
4187;426;92.4;2.7
4188;427;92.25;2.7
4189;427;92.1;2.7
4190;427;91.95;2.7
4191;428;91.8;2.7
4192;428;91.65;2.7
4193;428;91.5;2.7
4194;428;91.35;2.7
4195;429;91.2;2.7
4196;429;91.05;2.7
4197;429;90.9;2.7
4198;429;90.75;2.7
4199;429;90.6;2.7
4200;429;90.45;2.7
4201;429;90.3;2.7
4202;430;90.15;2.7
4203;430;90.0;2.7
4204;430;89.85;2.7
4205;430;89.7;2.7
4206;431;89.55;2.7
4207;430;89.4;2.7
4208;431;89.25;2.7
4209;431;89.1;2.7
4210;431;88.95;2.7
4211;431;88.8;2.7
4212;431;88.65;2.7
4213;431;88.5;2.7
4214;432;88.35;2.7
4215;432;88.2;2.7
4216;432;88.05;2.7
4217;433;87.9;2.7
