-0.79718,0.48106,403.6
-0.79718,0.4948,406.55
-0.79718,0.50855,409.63
-0.79718,0.52229,412.83
-0.79718,0.53603,416.16
-0.79718,0.54978,419.63
-0.79718,0.56352,423.23
-0.79718,0.57727,426.98
-0.79718,0.59101,430.88
-0.79718,0.60476,434.93
-0.79718,0.6185,439.15
-0.79718,0.63225,443.53
-0.79718,0.64599,448.08
-0.79718,0.65973,452.81
-0.79718,0.67348,457.74
-0.79718,0.68722,462.86
-0.79718,0.70097,468.18
-0.79718,0.71471,473.72
-0.79718,0.72846,479.49
-0.79718,0.7422,485.48
-0.79718,0.75595,491.73
-0.79718,0.76969,498.23
-0.79718,0.78343,505.01
-0.79718,0.79718,512.06
-0.79718,0.81092,519.42
-0.79718,0.82467,527.1
-0.79718,0.83841,535.1
-0.79718,0.85216,543.46
-0.79718,0.8659,552.19
-0.78933,0.013744,354.98
-0.78933,0.027489,355.08
-0.78933,0.041233,355.25
-0.78933,0.054978,355.49
-0.78933,0.068722,355.79
-0.78933,0.082467,356.16
-0.78933,0.096211,356.6
-0.78933,0.10996,357.11
-0.78933,0.1237,357.68
-0.78933,0.13744,358.33
-0.78933,0.15119,359.05
-0.78933,0.16493,359.83
-0.78933,0.17868,360.69
-0.78933,0.19242,361.62
-0.78933,0.20617,362.63
-0.78933,0.21991,363.71
-0.78933,0.23366,364.86
-0.78933,0.2474,366.1
-0.78933,0.26114,367.41
-0.78933,0.27489,368.8
-0.78933,0.28863,370.27
-0.78933,0.30238,371.82
-0.78933,0.31612,373.46
-0.78933,0.32987,375.18
-0.78933,0.34361,376.99
-0.78933,0.35736,378.89
-0.78933,0.3711,380.88
-0.78933,0.38485,382.96
-0.78933,0.39859,385.14
-0.78933,0.41233,387.42
-0.78933,0.42608,389.8
-0.78933,0.43982,392.28
-0.78933,0.45357,394.88
-0.78933,0.46731,397.58
-0.78933,0.48106,400.39
-0.78933,0.4948,403.32
-0.78933,0.50855,406.38
-0.78933,0.52229,409.55
-0.78933,0.53603,412.86
-0.78933,0.54978,416.3
-0.78933,0.56352,419.87
-0.78933,0.57727,423.59
-0.78933,0.59101,427.46
-0.78933,0.60476,431.48
-0.78933,0.6185,435.66
-0.78933,0.63225,440
-0.78933,0.64599,444.52
-0.78933,0.65973,449.22
-0.78933,0.67348,454.1
-0.78933,0.68722,459.18
-0.78933,0.70097,464.46
-0.78933,0.71471,469.96
-0.78933,0.72846,475.68
-0.78933,0.7422,481.63
-0.78933,0.75595,487.82
-0.78933,0.76969,494.27
-0.78933,0.78343,500.99
-0.78933,0.79718,507.99
-0.78933,0.81092,515.29
-0.78933,0.82467,522.91
-0.78933,0.83841,530.85
-0.78933,0.85216,539.14
-0.78933,0.8659,547.8
-0.78147,0.013744,352.21
-0.78147,0.027489,352.31
-0.78147,0.041233,352.47
-0.78147,0.054978,352.71
-0.78147,0.068722,353.01
-0.78147,0.082467,353.37
-0.78147,0.096211,353.81
-0.78147,0.10996,354.31
-0.78147,0.1237,354.88
-0.78147,0.13744,355.53
-0.78147,0.15119,356.24
-0.78147,0.16493,357.02
-0.78147,0.17868,357.87
-0.78147,0.19242,358.8
-0.78147,0.20617,359.79
-0.78147,0.21991,360.86
-0.78147,0.23366,362.01
-0.78147,0.2474,363.23
-0.78147,0.26114,364.53
-0.78147,0.27489,365.91
-0.78147,0.28863,367.37
-0.78147,0.30238,368.91
-0.78147,0.31612,370.53
-0.78147,0.32987,372.24
-0.78147,0.34361,374.04
-0.78147,0.35736,375.92
-0.78147,0.3711,377.9
-0.78147,0.38485,379.97
-0.78147,0.39859,382.13
-0.78147,0.41233,384.39
-0.78147,0.42608,386.75
-0.78147,0.43982,389.22
-0.78147,0.45357,391.79
-0.78147,0.46731,394.47
-0.78147,0.48106,397.26
-0.78147,0.4948,400.17
-0.78147,0.50855,403.2
-0.78147,0.52229,406.35
-0.78147,0.53603,409.63
-0.78147,0.54978,413.04
-0.78147,0.56352,416.59
-0.78147,0.57727,420.28
-0.78147,0.59101,424.11
-0.78147,0.60476,428.1
-0.78147,0.6185,432.25
-0.78147,0.63225,436.56
-0.78147,0.64599,441.04
-0.78147,0.65973,445.7
-0.78147,0.67348,450.55
-0.78147,0.68722,455.59
-0.78147,0.70097,460.83
-0.78147,0.71471,466.28
-0.78147,0.72846,471.95
-0.78147,0.7422,477.86
-0.78147,0.75595,484
-0.78147,0.76969,490.41
-0.78147,0.78343,497.07
-0.78147,0.79718,504.02
-0.78147,0.81092,511.26
-0.78147,0.82467,518.82
-0.78147,0.83841,526.7
-0.78147,0.85216,534.92
-0.78147,0.8659,543.52
-0.77362,0.013744,349.49
-0.77362,0.027489,349.59
-0.77362,0.041233,349.76
-0.77362,0.054978,349.99
-0.77362,0.068722,350.29
-0.77362,0.082467,350.65
-0.77362,0.096211,351.08
-0.77362,0.10996,351.58
-0.77362,0.1237,352.15
-0.77362,0.13744,352.79
-0.77362,0.15119,353.49
-0.77362,0.16493,354.27
-0.77362,0.17868,355.11
-0.77362,0.19242,356.03
-0.77362,0.20617,357.02
-0.77362,0.21991,358.08
-0.77362,0.23366,359.22
-0.77362,0.2474,360.44
-0.77362,0.26114,361.73
-0.77362,0.27489,363.09
-0.77362,0.28863,364.54
-0.77362,0.30238,366.07
-0.77362,0.31612,367.68
-0.77362,0.32987,369.38
-0.77362,0.34361,371.16
-0.77362,0.35736,373.03
-0.77362,0.3711,374.99
-0.77362,0.38485,377.04
-0.77362,0.39859,379.19
-0.77362,0.41233,381.43
-0.77362,0.42608,383.77
-0.77362,0.43982,386.22
-0.77362,0.45357,388.77
-0.77362,0.46731,391.43
-0.77362,0.48106,394.2
-0.77362,0.4948,397.09
-0.77362,0.50855,400.09
-0.77362,0.52229,403.22
-0.77362,0.53603,406.47
-0.77362,0.54978,409.86
-0.77362,0.56352,413.38
-0.77362,0.57727,417.04
-0.77362,0.59101,420.85
-0.77362,0.60476,424.8
-0.77362,0.6185,428.92
-0.77362,0.63225,433.2
-0.77362,0.64599,437.64
-0.77362,0.65973,442.27
-0.77362,0.67348,447.08
-0.77362,0.68722,452.08
-0.77362,0.70097,457.28
-0.77362,0.71471,462.69
-0.77362,0.72846,468.32
-0.77362,0.7422,474.18
-0.77362,0.75595,480.28
-0.77362,0.76969,486.63
-0.77362,0.78343,493.24
-0.77362,0.79718,500.14
-0.77362,0.81092,507.33
-0.77362,0.82467,514.82
-0.77362,0.83841,522.64
-0.77362,0.85216,530.8
-0.77362,0.8659,539.33
-0.76576,0.013744,346.84
-0.76576,0.027489,346.94
-0.76576,0.041233,347.11
-0.76576,0.054978,347.34
-0.76576,0.068722,347.63
-0.76576,0.082467,347.99
-0.76576,0.096211,348.42
-0.76576,0.10996,348.92
-0.76576,0.1237,349.48
-0.76576,0.13744,350.11
-0.76576,0.15119,350.81
-0.76576,0.16493,351.58
-0.76576,0.17868,352.42
-0.76576,0.19242,353.33
-0.76576,0.20617,354.31
-0.76576,0.21991,355.37
-0.76576,0.23366,356.5
-0.76576,0.2474,357.7
-0.76576,0.26114,358.98
-0.76576,0.27489,360.34
-0.76576,0.28863,361.78
-0.76576,0.30238,363.29
-0.76576,0.31612,364.89
-0.76576,0.32987,366.57
-0.76576,0.34361,368.34
-0.76576,0.35736,370.2
-0.76576,0.3711,372.14
-0.76576,0.38485,374.18
-0.76576,0.39859,376.31
-0.76576,0.41233,378.54
-0.76576,0.42608,380.86
-0.76576,0.43982,383.29
-0.76576,0.45357,385.82
-0.76576,0.46731,388.46
-0.76576,0.48106,391.21
-0.76576,0.4948,394.08
-0.76576,0.50855,397.06
-0.76576,0.52229,400.16
-0.76576,0.53603,403.39
-0.76576,0.54978,406.75
-0.76576,0.56352,410.24
-0.76576,0.57727,413.88
-0.76576,0.59101,417.65
-0.76576,0.60476,421.58
-0.76576,0.6185,425.67
-0.76576,0.63225,429.91
-0.76576,0.64599,434.33
-0.76576,0.65973,438.92
-0.76576,0.67348,443.69
-0.76576,0.68722,448.65
-0.76576,0.70097,453.81
-0.76576,0.71471,459.18
